"","Player","Position","Injury","Game Status","Team","Week"
"3517","Xavier Su'a-Filo","G","Ankle/Thumb","Questionable","Dallas Cowboys",14
"3518","Geoff Swaim","TE","Wrist","Out","Dallas Cowboys",14
"3519","Joe Thomas","LB","Not Injury Related","Not Listed","Dallas Cowboys",14
"3520","Josh Adams","RB","Shoulder","Not Listed","Philadelphia Eagles",14
"3521","Michael Bennett","DE","Foot","Questionable","Philadelphia Eagles",14
"3522","Jordan Hicks","LB","Calf","Out","Philadelphia Eagles",14
"3523","Tim Jernigan","DT","Back","Questionable","Philadelphia Eagles",14
"3524","Avonte Maddox","CB","Ankle, Knee","Questionable","Philadelphia Eagles",14
"3525","Jalen Mills","CB","Foot","Out","Philadelphia Eagles",14
"3526","Jason Peters","T","Ankle","Not Listed","Philadelphia Eagles",14
"3527","Ryan Anderson","LB","Hamstring","Out","Washington Redskins",14
"3528","Tony Bergstrom","OL","Knee/Ankle","Out","Washington Redskins",14
"3529","Kapri Bibbs","RB","Shoulder","Not Listed","Washington Redskins",14
"3530","Luke Bowanko","C","Wrist","Not Listed","Washington Redskins",14
"3531","Zach Brown","LB","Illness","Questionable","Washington Redskins",14
"3532","Jamison Crowder","WR","Ankle","Not Listed","Washington Redskins",14
"3533","Josh Doctson","WR","Hip","Questionable","Washington Redskins",14
"3534","Matt Ioannidis","DL","Shin","Questionable","Washington Redskins",14
"3535","Colt McCoy","QB","Fibula","Not Listed","Washington Redskins",14
"3536","Fabian Moreau","CB","Knee","Not Listed","Washington Redskins",14
"3537","Morgan Moses","T","Knee","Not Listed","Washington Redskins",14
"3538","Montae Nicholson","S","Illness","Not Listed","Washington Redskins",14
"3539","Josh Norman","CB","Hamstring","Not Listed","Washington Redskins",14
"3540","Adrian Peterson","RB","Shoulder","Not Listed","Washington Redskins",14
"3541","Chase Roullier","C","Knee","Questionable","Washington Redskins",14
"3542","Trent Williams","T","Thumb/Wrist","Not Listed","Washington Redskins",14
"3543","Odell Beckham, Jr.","WR","Quad","OUT","New York Giants",14
"3544","Lorenzo Carter","OLB","Hip","(-)","New York Giants",14
"3545","Tae Davis","ILB","Ankle","QUESTIONABLE","New York Giants",14
"3546","Evan Engram","TE","Hamstring","(-)","New York Giants",14
"3547","B.J. Goodson","ILB","Neck/Foot","QUESTIONABLE","New York Giants",14
"3548","Sterling Shepard","WR","Rib","(-)","New York Giants",14
"3549","Terron Armstead","T","Pectoral","Out","New Oleans Saints",14
"3550","Zach Line","FB","Concussion","Not Listed","New Oleans Saints",14
"3551","David Onyemata","DT","Hip","Not Listed","New Oleans Saints",14
"3552","Ryan Ramczyk","T","Shoulder","Not Listed","New Oleans Saints",14
"3553","Michael Thomas","WR","Ankle","Not Listed","New Oleans Saints",14
"3554","Mike Adams","S","Rest / Wrist","Not Listed","Carolina Panthers",14
"3555","Thomas Davis","LB","Rest","Not Listed","Carolina Panthers",14
"3556","Graham Gano","K","Left Knee","Out","Carolina Panthers",14
"3557","Colin Jones","S","Illness","Questionable","Carolina Panthers",14
"3558","Ryan Kalil","C","Rest","Not Listed","Carolina Panthers",14
"3559","Chris Manhertz","TE","Ankle","Not Listed","Carolina Panthers",14
"3560","Christian McCaffrey","RB","Rest","Not Listed","Carolina Panthers",14
"3561","Cam Newton","QB","Right Shoulder","Not Listed","Carolina Panthers",14
"3562","Julius Peppers","DE","Rest","Not Listed","Carolina Panthers",14
"3563","Torrey Smith","WR","Knee","Not Listed","Carolina Panthers",14
"3564","Trai Turner","G","Neck","Not Listed","Carolina Panthers",14
"3565","Carlton Davis","CB","Knee","Doubtful","Tampa Bay Buccaneers",14
"3566","Demar Dotson","T","Hamstring","Questionable","Tampa Bay Buccaneers",14
"3567","Justin Evans","S","Toe","Out","Tampa Bay Buccaneers",14
"3568","Brent Grimes","CB","Knee","Questionable","Tampa Bay Buccaneers",14
"3569","DeSean Jackson","WR","Thumb","Out","Tampa Bay Buccaneers",14
"3570","Isaiah Johnson","S","Concussion","Out","Tampa Bay Buccaneers",14
"3571","Gerald McCoy","DT","Ankle/Shoulder","Not Listed","Tampa Bay Buccaneers",14
"3572","Jason Pierre-Paul","DE","Knee","Questionable","Tampa Bay Buccaneers",14
"3573","M.J. Stewart","CB","Foot","Questionable","Tampa Bay Buccaneers",14
"3574","Deon Bush","SS","Hamstring","Doubtful","Chicago Bears",14
"3575","Benny Cunningham","RB","Ankle","Not Listed","Chicago Bears",14
"3576","Eddie Jackson","FS","Shin","Questionable","Chicago Bears",14
"3577","Sherrick McManis","DB","Hamstring","Not Listed","Chicago Bears",14
"3578","Bilal Nichols","DT","Knee","Questionable","Chicago Bears",14
"3579","Mitchell Trubisky","QB","Right Shoulder","Not Listed","Chicago Bears",14
"3580","Chad Beebe","WR","Hamstring","Out","Minnesota Vikings",14
"3581","Stefon Diggs","WR","Knee","Not Listed","Minnesota Vikings",14
"3582","Holton Hill","CB","Finger","Not Listed","Minnesota Vikings",14
"3583","Eric Kendricks","LB","Rib","Questionable","Minnesota Vikings",14
"3584","David Morgan","TE","Knee","Out","Minnesota Vikings",14
"3585","Mike Remmers","G","Low Back","Not Listed","Minnesota Vikings",14
"3586","Xavier Rhodes","CB","Hamstring","Not Listed","Minnesota Vikings",14
"3587","Trae Waynes","CB","Concussion","Out","Minnesota Vikings",14
"3588","Brandon Zylstra","WR","Foot","Not Listed","Minnesota Vikings",14
"3589","David Bakhtiari","T","Knee","Not Listed","Green Bay Packers",14
"3590","Byron Bell","T/G","Knee","Questionable","Green Bay Packers",14
"3591","Hunter Bradley","LS","Ankle","Questionable","Green Bay Packers",14
"3592","Bashaud Breeland","CB","Groin","Questionable","Green Bay Packers",14
"3593","Kentrell Brice","S","Ankle / Concussion","Questionable","Green Bay Packers",14
"3594","Bryan Bulaga","T","Knee / Illness","Doubtful","Green Bay Packers",14
"3595","Randall Cobb","WR","Hamstring","Not Listed","Green Bay Packers",14
"3596","Jimmy Graham","TE","Knee / Thumb","Not Listed","Green Bay Packers",14
"3597","Raven Greene","S","Ankle","Out","Green Bay Packers",14
"3598","Clay Matthews","LB","Ankle","Not Listed","Green Bay Packers",14
"3599","Aaron Rodgers","QB","Knee","Not Listed","Green Bay Packers",14
"3600","Equanimeous St. Brown","WR","Elbow","Not Listed","Green Bay Packers",14
"3601","Lane Taylor","G","Foot","Questionable","Green Bay Packers",14
"3602","Ezekiel Ansah","DE","neck","Not Listed","Detroit Lions",14
"3603","Trevor Bates","LB","ankle","Out","Detroit Lions",14
"3604","Nick Bellore","FB","ankle","Questionable","Detroit Lions",14
"3605","Bruce Ellington","WR","back","Questionable","Detroit Lions",14
"3606","Kenny Golladay","WR","quad","Not Listed","Detroit Lions",14
"3607","Kerryon Johnson","RB","knee","Out","Detroit Lions",14
"3608","Devon Kennard","LB","hip","Questionable","Detroit Lions",14
"3609","Brandon Powell","WR","calf","Questionable","Detroit Lions",14
"3610","Michael Roberts","TE","shoulder","Questionable","Detroit Lions",14
"3611","Darius Slay","CB","ankle","Questionable","Detroit Lions",14
"3612","Matthew Stafford","QB","back","Questionable","Detroit Lions",14
"3613","Doug Baldwin","WR","Hip","Questionable","Seattle Seahawks",14
"3614","Duane Brown","T","Ankle","Not Listed","Seattle Seahawks",14
"3615","Chris Carson","RB","Finger","Not Listed","Seattle Seahawks",14
"3616","D.J. Fluker","G/T","Hamstring","Doubtful","Seattle Seahawks",14
"3617","Shaquem Griffin","LB","Knee","Not Listed","Seattle Seahawks",14
"3618","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",14
"3619","Shalom Luani","SS","Quadriceps","Not Listed","Seattle Seahawks",14
"3620","Tre Madden","FB","Chest","Questionable","Seattle Seahawks",14
"3621","Rashaad Penny","RB","Ankle","Questionable","Seattle Seahawks",14
"3622","Shamar Stephen","DT","Foot","Not Listed","Seattle Seahawks",14
"3623","K.J. Wright","LB","Knee","Out","Seattle Seahawks",14
"3624","Matt Breida","RB","Ankle","Out","San Francisco 49ers",14
"3625","Antone Exum Jr.","DB","Knee","Not Listed","San Francisco 49ers",14
"3626","Pierre Garçon","WR","Knee","Out","San Francisco 49ers",14
"3627","Joshua Garnett","G","Thumb","Not Listed","San Francisco 49ers",14
"3628","Mark Nzeocha","LB","Thigh","Not Listed","San Francisco 49ers",14
"3629","D.J. Reed Jr.","DB","Heel, Chest","Not Listed","San Francisco 49ers",14
"3630","Weston Richburg","C","Knee","Not Listed","San Francisco 49ers",14
"3631","Malcolm Smith","LB","Achilles","Not Listed","San Francisco 49ers",14
"3632","Joe Staley","T","Not Injury Related","Not Listed","San Francisco 49ers",14
"3633","Jaquiski Tartt","S","Shoulder","Out","San Francisco 49ers",14
"3634","Laken Tomlinson","OL","Hip","Not Listed","San Francisco 49ers",14
"3635","K'Waun Williams","CB","Knee","Questionable","San Francisco 49ers",14
"3636","Dwayne Allen","TE","Knee","Not Listed","New England Patriots",15
"3637","Stephon Gilmore","CB","Ankle","Not Listed","New England Patriots",15
"3638","Elandon Roberts","LB","Thigh","Questionable","New England Patriots",15
"3639","Danny Amendola","WR","Knee","Not Listed","Miami Dolphins",15
"3640","Cornell Armstrong","CB","Ankle","Not Listed","Miami Dolphins",15
"3641","John Denney","LS","Finger","Not Listed","Miami Dolphins",15
"3642","Kenyan Drake","RB","Shoulder","Not Listed","Miami Dolphins",15
"3643","Frank Gore","RB","Not Injury Related","Not Listed","Miami Dolphins",15
"3644","Xavien Howard","CB","Knee","Doubtful","Miami Dolphins",15
"3645","Ja'Wuan James","OT","Quadriceps","Not Listed","Miami Dolphins",15
"3646","Reshad Jones","FS","Shoulder","Not Listed","Miami Dolphins",15
"3647","T.J. McDonald","S","Ankle","Questionable","Miami Dolphins",15
"3648","DeVante Parker","WR","Shoulder","Not Listed","Miami Dolphins",15
"3649","Travis Swanson","C","Ankle","Not Listed","Miami Dolphins",15
"3650","Ryan Tannehill","QB","Shoulder (right)/ankle","Not Listed","Miami Dolphins",15
"3651","Laremy Tunsil","OT","Knee","Not Listed","Miami Dolphins",15
"3652","Derek Anderson","QB","Concussion","Not Listed","Buffalo Bills",15
"3653","Jason Croom","TE","Groin","Not Listed","Buffalo Bills",15
"3654","Stephen Hauschka","K","Right Hip","Questionable","Buffalo Bills",15
"3655","Chris Ivory","RB","Shoulder","Questionable","Buffalo Bills",15
"3656","Ryan Lewis","CB","Concussion","Out","Buffalo Bills",15
"3657","LeSean McCoy","RB","Hamstring","Questionable","Buffalo Bills",15
"3658","Logan Thomas","TE","Hamstring","Questionable","Buffalo Bills",15
"3659","Robby Anderson","WR","Ankle","Not Listed","New York Jets",15
"3660","Jeremiah Attaochu","LB","Concussion","Out","New York Jets",15
"3661","Kelvin Beachum","T","Knee","Not Listed","New York Jets",15
"3662","Trenton Cannon","RB","Toe","Questionable","New York Jets",15
"3663","Morris Claiborne","CB","Shoulder/Neck","Not Listed","New York Jets",15
"3664","Isaiah Crowell","RB","Toe","Out","New York Jets",15
"3665","Sam Darnold","QB","Foot","Not Listed","New York Jets",15
"3666","Quincy Enunwa","WR","Ankle","Out","New York Jets",15
"3667","Chris Herndon","TE","Non-Injury","Not Listed","New York Jets",15
"3668","Jordan Jenkins","LB","Shoulder/Ankle","Questionable","New York Jets",15
"3669","Trumaine Johnson","CB","Foot","Questionable","New York Jets",15
"3670","Jordan Leggett","TE","Knee","Not Listed","New York Jets",15
"3671","Spencer Long","C","Knee/Finger","Not Listed","New York Jets",15
"3672","Elijah McGuire","RB","Ankle","Not Listed","New York Jets",15
"3673","Kevin Pierre-Louis","LB","Shoulder","Questionable","New York Jets",15
"3674","Andre Roberts","WR","Foot","Not Listed","New York Jets",15
"3675","Buster Skrine","CB","Shoulder","Not Listed","New York Jets",15
"3676","DeAndre Carter","WR","Concussion","Not Listed","Houston Texans",15
"3677","Dylan Cole","ILB","Wrist/Knee","Not Listed","Houston Texans",15
"3678","Aaron Colvin","CB","Ankle","Not Listed","Houston Texans",15
"3679","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",15
"3680","D'Onta Foreman","RB","Not Injury Related","Not Listed","Houston Texans",15
"3681","Zach Fulton","C/G","Hand","Questionable","Houston Texans",15
"3682","Andre Hal","S","Ankle","Questionable","Houston Texans",15
"3683","DeAndre Hopkins","WR","Foot","Not Listed","Houston Texans",15
"3684","Kareem Jackson","CB/S","Knee","Not Listed","Houston Texans",15
"3685","Johnathan Joseph","CB","Neck","Not Listed","Houston Texans",15
"3686","Senio Kelemete","G","Elbow","Not Listed","Houston Texans",15
"3687","Greg Mancz","C/G","Knee","Not Listed","Houston Texans",15
"3688","Benardrick McKinney","ILB","Not Injury Related","Not Listed","Houston Texans",15
"3689","Brian Peters","ILB","Ankle","Not Listed","Houston Texans",15
"3690","Justin Reid","S","Shoulder/Wrist","Not Listed","Houston Texans",15
"3691","Deshaun Watson","QB","Right Shoulder","Not Listed","Houston Texans",15
"3692","J.J. Watt","DE","Knee","Not Listed","Houston Texans",15
"3693","Shareece Wright","CB","Neck","Not Listed","Houston Texans",15
"3694","Mo Alie-Cox","TE","Calf","Not Listed","Indianapolis Colts",15
"3695","Anthony Castonzo","T","Knee","Not Listed","Indianapolis Colts",15
"3696","Clayton Geathers","S","Knee","Questionable","Indianapolis Colts",15
"3697","Mark Glowinski","G","Ankle","Out","Indianapolis Colts",15
"3698","Ryan Hewitt","TE","Ribs","Questionable","Indianapolis Colts",15
"3699","T.Y. Hilton","WR","Ankle","Questionable","Indianapolis Colts",15
"3700","Malik Hooker","S","Hip","Not Listed","Indianapolis Colts",15
"3701","Margus Hunt","DT","Knee","Not Listed","Indianapolis Colts",15
"3702","Dontrelle Inman","WR","Shoulder","Not Listed","Indianapolis Colts",15
"3703","Ryan Kelly","C","Knee","Not Listed","Indianapolis Colts",15
"3704","Darius Leonard","LB","Finger/Shoulder","Not Listed","Indianapolis Colts",15
"3705","Mike Mitchell","S","Calf","Out","Indianapolis Colts",15
"3706","Skai Moore","LB","Neck","Out","Indianapolis Colts",15
"3707","Quenton Nelson","C/G","Back","Not Listed","Indianapolis Colts",15
"3708","Jabaal Sheard","DE","Knee","Not Listed","Indianapolis Colts",15
"3709","Dane Cruikshank","DB","Knee","Not Listed","Tennessee Titans",15
"3710","David Fluellen","RB","Knee","Out","Tennessee Titans",15
"3711","Joshua Kalu","CB","Hamstring","Not Listed","Tennessee Titans",15
"3712","Dennis Kelly","T","Not Injury Related","Not Listed","Tennessee Titans",15
"3713","Taylor Lewan","T","Shoulder","Not Listed","Tennessee Titans",15
"3714","Marcus Mariota","QB","Abdomen","Not Listed","Tennessee Titans",15
"3715","Brian Orakpo","OLB","Elbow","Out","Tennessee Titans",15
"3716","Tajae Sharpe","WR","Ankle","Not Listed","Tennessee Titans",15
"3717","Cole Wick","TE","Shoulder","Out","Tennessee Titans",15
"3718","DJ Chark Jr.","WR","Quadricep","Out","Jacksonville Jaguars",15
"3719","Cody Davis","S","Illness","Not Listed","Jacksonville Jaguars",15
"3720","Abry Jones","DT","Shin","Not Listed","Jacksonville Jaguars",15
"3721","Josh Lambo","K","Right Groin","Questionable","Jacksonville Jaguars",15
"3722","Lerentee McCray","DE","Illness","Questionable","Jacksonville Jaguars",15
"3723","James O'Shaughnessy","TE","Ankle","Not Listed","Jacksonville Jaguars",15
"3724","Jermey Parnell","OL","Knee","Out","Jacksonville Jaguars",15
"3725","Anthony Chickillo","LB","Ankle","Not Listed","Pittsburgh Steelers",15
"3726","James Conner","RB","Ankle","Doubtful","Pittsburgh Steelers",15
"3727","Sean Davis","S","Knee","Not Listed","Pittsburgh Steelers",15
"3728","Marcus Gilbert","OT","Knee","Out","Pittsburgh Steelers",15
"3729","Maurkice Pouncey","C","Coach's Decision","Not Listed","Pittsburgh Steelers",15
"3730","Ben Roethlisberger","QB","Rib","Not Listed","Pittsburgh Steelers",15
"3731","Ryan Switzer","WR","Ankle","Questionable","Pittsburgh Steelers",15
"3732","John Brown","WR","NIR","Not Listed","Baltimore Ravens",15
"3733","Brandon Carr","CB","NIR","Not Listed","Baltimore Ravens",15
"3734","Michael Crabtree","WR","NIR","Not Listed","Baltimore Ravens",15
"3735","Joe Flacco","QB","Right Hip","Questionable","Baltimore Ravens",15
"3736","Marlon Humphrey","CB","Groin","Questionable","Baltimore Ravens",15
"3737","Lamar Jackson","QB","Ankle","Not Listed","Baltimore Ravens",15
"3738","Tony Jefferson","S","Ankle","Questionable","Baltimore Ravens",15
"3739","Anthony Levine Sr.","DB/LB","Ankle","Questionable","Baltimore Ravens",15
"3740","Alex Lewis","G/T","Shoulder","Doubtful","Baltimore Ravens",15
"3741","Jimmy Smith","CB","NIR","Not Listed","Baltimore Ravens",15
"3742","Terrell Suggs","OLB","NIR","Not Listed","Baltimore Ravens",15
"3743","Tavon Young","CB","Groin","Questionable","Baltimore Ravens",15
"3744","Eric Weddle","S","NIR","Not Listed","Baltimore Ravens",15
"3745","Tim Williams","OLB","Ankle","Questionable","Baltimore Ravens",15
"3746","Marshal Yanda","G/T","NIR","Not Listed","Baltimore Ravens",15
"3747","Juston Burris","DB","Shoulder","Not Listed","Cleveland Browns",15
"3748","Jamie Collins Sr.","LB","Shoulder","Not Listed","Cleveland Browns",15
"3749","Austin Corbett","OL","Foot","Out","Cleveland Browns",15
"3750","Phillip Gaines","DB","Knee","Questionable","Cleveland Browns",15
"3751","Terrance Mitchell","DB","Wrist","Not Listed","Cleveland Browns",15
"3752","David Njoku","TE","Knee","Not Listed","Cleveland Browns",15
"3753","Larry Ogunjobi","DL","Bicep","Questionable","Cleveland Browns",15
"3754","Brian Price","DL","Achilles","Not Listed","Cleveland Browns",15
"3755","Damarious Randall","DB","Toe","Not Listed","Cleveland Browns",15
"3756","Joe Schobert","LB","Knee","Not Listed","Cleveland Browns",15
"3757","Tavierre Thomas","DB","Abdomen","Not Listed","Cleveland Browns",15
"3758","JC Tretter","OL","Ankle","Questionable","Cleveland Browns",15
"3759","Denzel Ward","DB","Concussion","Out","Cleveland Browns",15
"3760","Clint Boling","G","Knee","Not Listed","Cincinnati Bengals",15
"3761","Vontaze Burfict","LB","Concussion","Out","Cincinnati Bengals",15
"3762","Jeff Driskel","QB","Shoulder","Not Listed","Cincinnati Bengals",15
"3763","Alex Erickson","WR","Shoulder","Not Listed","Cincinnati Bengals",15
"3764","Cordy Glenn","OT","Back","Not Listed","Cincinnati Bengals",15
"3765","Bobby Hart","OT","Knee","Not Listed","Cincinnati Bengals",15
"3766","Michael Johnson","DE","Concussion","Questionable","Cincinnati Bengals",15
"3767","Dre Kirkpatrick","CB","Ankle","Questionable","Cincinnati Bengals",15
"3768","Tony McRae","CB","Concussion","Questionable","Cincinnati Bengals",15
"3769","KeiVarae Russell","CB","Finger","Doubtful","Cincinnati Bengals",15
"3770","Eric Berry","DB","Heel","Questionable","Kansas City Chiefs",15
"3771","Cam Erving","OL","Knee","Doubtful","Kansas City Chiefs",15
"3772","Kendall Fuller","DB","Thumb","Not Listed","Kansas City Chiefs",15
"3773","Tyreek Hill","WR","Heel/Wrist","Questionable","Kansas City Chiefs",15
"3774","Anthony Hitchens","LB","Quad","Not Listed","Kansas City Chiefs",15
"3775","Patrick Mahomes","QB","Left Wrist","Not Listed","Kansas City Chiefs",15
"3776","Spencer Ware","RB","Shoulder/Hamstring","Doubtful","Kansas City Chiefs",15
"3777","Sammy Watkins","WR","Foot","Out","Kansas City Chiefs",15
"3778","Sean Culkin","TE","Back","Out","Los Angeles Chargers",15
"3779","Austin Ekeler","RB","Neck/Concussion","Out","Los Angeles Chargers",15
"3780","Melvin Gordon III","RB","Knee","Questionable","Los Angeles Chargers",15
"3781","Brandon Mebane","NT","Not Injury Related","Doubtful","Los Angeles Chargers",15
"3782","Trevor Williams","CB","Knee","Out","Los Angeles Chargers",15
"3783","Shaquil Barrett","OLB","Hip","Out","Denver Broncos",15
"3784","Tramaine Brock","DB","Ribs","Not Listed","Denver Broncos",15
"3785","Chris Harris Jr.","CB","Fibula","Out","Denver Broncos",15
"3786","Matt LaCosse","TE","Shoulder","Not Listed","Denver Broncos",15
"3787","Brandon Marshall","ILB","Knee","Not Listed","Denver Broncos",15
"3788","Courtland Sutton","WR","Quadricep","Not Listed","Denver Broncos",15
"3789","Derek Wolfe","DE","Concussion","Questionable","Denver Broncos",15
"3790","Isaac Yiadom","CB","Shoulder","Out","Denver Broncos",15
"3791","Gareon Conley","CB","Groin","Not Listed","Oakland Raiders",15
"3792","Dwayne Harris","WR/RS","Foot","Not Listed","Oakland Raiders",15
"3793","Rodney Hudson","C","Ankle/Knee","Not Listed","Oakland Raiders",15
"3794","Maurice Hurst","DT","Ankle","Questionable","Oakland Raiders",15
"3795","Gabe Jackson","G","Elbow/Ankle","Questionable","Oakland Raiders",15
"3796","Kelechi Osemele","G/T","Toe","Out","Oakland Raiders",15
"3797","Keith Smith","FB","Calf","Not Listed","Oakland Raiders",15
"3798","Lee Smith","TE","Back","Not Listed","Oakland Raiders",15
"3799","Kyle Wilber","LB","Hamstring","Questionable","Oakland Raiders",15
"3800","Daryl Worley","CB","Shoulder","Not Listed","Oakland Raiders",15
"3801","Tavon Austin","WR","Groin","Questionable","Dallas Cowboys",15
"3802","Cole Beasley","WR","Foot","Not Listed","Dallas Cowboys",15
"3803","Anthony Brown","CB","Hand","Not Listed","Dallas Cowboys",15
"3804","Ezekiel Elliott","RB","Shoulder","Not Listed","Dallas Cowboys",15
"3805","Randy Gregory","DE","Not Injury Related","Questionable","Dallas Cowboys",15
"3806","David Irving","DL","Ankle","Out","Dallas Cowboys",15
"3807","Sean Lee","LB","Hamstring","Questionable","Dallas Cowboys",15
"3808","Lance Lenoir Jr.","WR","Illness","Questionable","Dallas Cowboys",15
"3809","Zack Martin","G","Knee","Out","Dallas Cowboys",15
"3810","Tyron Smith","T","Neck","Questionable","Dallas Cowboys",15
"3811","Xavier Su'a-Filo","G","Ankle/Thumb","Not Listed","Dallas Cowboys",15
"3812","Geoff Swaim","TE","Wrist","Out","Dallas Cowboys",15
"3813","Michael Bennett","DE","Foot","Questionable","Philadelphia Eagles",15
"3814","Shelton Gibson","WR","Wrist","Questionable","Philadelphia Eagles",15
"3815","Jordan Hicks","LB","Calf","Out","Philadelphia Eagles",15
"3816","Tim Jernigan","DT","Back","Out","Philadelphia Eagles",15
"3817","Lane Johnson","T","Not Injury Related - Personal","Not Listed","Philadelphia Eagles",15
"3818","Sidney Jones","CB","Hamstring","Out","Philadelphia Eagles",15
"3819","Avonte Maddox","CB","Ankle, Knee","Questionable","Philadelphia Eagles",15
"3820","Isaac Seumalo","OL","Pectoral","Out","Philadelphia Eagles",15
"3821","Carson Wentz","QB","Back","Out","Philadelphia Eagles",15
"3822","Ryan Anderson","LB","Hamstring","Not Listed","Washington Redskins",15
"3823","Tony Bergstrom","OL","Knee/Ankle","Out","Washington Redskins",15
"3824","Jamison Crowder","WR","Ankle","Not Listed","Washington Redskins",15
"3825","Josh Doctson","WR","Concussion","Questionable","Washington Redskins",15
"3826","Shaun Dion Hamilton","LB","Shoulder","Not Listed","Washington Redskins",15
"3827","Matt Ioannidis","DL","Shin","Questionable","Washington Redskins",15
"3828","Colt McCoy","QB","Fibula","Out","Washington Redskins",15
"3829","Morgan Moses","T","Ankle","Not Listed","Washington Redskins",15
"3830","Montae Nicholson","S","Illness","Questionable","Washington Redskins",15
"3831","Ty Nsekhe","T","Kne","Questionable","Washington Redskins",15
"3832","Adrian Peterson","RB","Shoulder","Not Listed","Washington Redskins",15
"3833","Jordan Reed","TE","Ankle/Foot","Out","Washington Redskins",15
"3834","Chase Roullier","C","Knee","Not Listed","Washington Redskins",15
"3835","Greg Stroman","CB","Shoulder","Not Listed","Washington Redskins",15
"3836","Nick Sundberg","LS","Lower Back","Not Listed","Washington Redskins",15
"3837","Chris Thompson","RB","Illness","Questionable","Washington Redskins",15
"3838","Trent Williams","T","Thumb/Wrist","Not Listed","Washington Redskins",15
"3839","Odell Beckham, Jr.","WR","Quad","OUT","New York Giants",15
"3840","Rhett Ellison","TE","Ankle","(-)","New York Giants",15
"3841","Curtis Riley","CB","Wrist","(-)","New York Giants",15
"3842","Nate Solder","T","Abdomen","(-)","New York Giants",15
"3843","Terron Armstead","T","Pectoral","Out","New Oleans Saints",15
"3844","Kurt Coleman","S","Elbow","Not Listed","New Oleans Saints",15
"3845","Andrus Peat","T","Ankle/Shoulder","Not Listed","New Oleans Saints",15
"3846","Ryan Ramczyk","T","Shoulder","Not Listed","New Oleans Saints",15
"3847","Mike Adams","S","Rest/Wrist","Not Listed","Carolina Panthers",15
"3848","Chris Clark","T","Knee","Not Listed","Carolina Panthers",15
"3849","Thomas Davis","LB","Not Injury Related","Not Listed","Carolina Panthers",15
"3850","Graham Gano","K","Left Knee","Out","Carolina Panthers",15
"3851","Rashaan Gaulden","S","Illness","Not Listed","Carolina Panthers",15
"3852","Cam Newton","QB","Right Shoulder","Not Listed","Carolina Panthers",15
"3853","Julius Peppers","DE","Rest","Not Listed","Carolina Panthers",15
"3854","Kawann Short","DT","Calf","Questionable","Carolina Panthers",15
"3855","Beau Allen","DT","Wrist","Questionable","Tampa Bay Buccaneers",15
"3856","Carlton Davis","CB","Knee","Questionable","Tampa Bay Buccaneers",15
"3857","Demar Dotson","T","Knee","Questionable","Tampa Bay Buccaneers",15
"3858","Justin Evans","S","Toe","Out","Tampa Bay Buccaneers",15
"3859","Adarius Taylor","LB","Not Injury Related","Questionable","Tampa Bay Buccaneers",15
"3860","DeSean Jackson","WR","Thumb","Out","Tampa Bay Buccaneers",15
"3861","Isaiah Johnson","S","Concussion","Questionable","Tampa Bay Buccaneers",15
"3862","Gerald McCoy","DT","Shoulder","Not Listed","Tampa Bay Buccaneers",15
"3863","Jason Pierre-Paul","DE","Knee/Hip","Questionable","Tampa Bay Buccaneers",15
"3864","Eddie Jackson","FS","Shin","Questionable","Chicago Bears",15
"3865","Bilal Nichols","DT","Knee","Questionable","Chicago Bears",15
"3866","Allen Robinson II","WR","Hip","Questionable","Chicago Bears",15
"3867","Chad Beebe","WR","Hamstring","Out","Minnesota Vikings",15
"3868","Jaleel Johnson","DT","Calf","Not Listed","Minnesota Vikings",15
"3869","Eric Kendricks","LB","Rib","Not Listed","Minnesota Vikings",15
"3870","David Morgan","TE","Knee","Questionable","Minnesota Vikings",15
"3871","Brian O'Neill","T","Ankle","Not Listed","Minnesota Vikings",15
"3872","Mike Remmers","G","Low Back","Questionable","Minnesota Vikings",15
"3873","Xavier Rhodes","CB","Hip","Not Listed","Minnesota Vikings",15
"3874","Sheldon Richardson","DT","Hip","Questionable","Minnesota Vikings",15
"3875","Adam Thielen","WR","Ankle","Not Listed","Minnesota Vikings",15
"3876","Trae Waynes","CB","Concussion","Not Listed","Minnesota Vikings",15
"3877","Bashaud Breeland","CB","Groin/Not Injury Related","Questionable","Green Bay Packers",15
"3878","Bryan Bulaga","T","Knee","Doubtful","Green Bay Packers",15
"3879","Kenny Clark","DL","Elbow","Questionable","Green Bay Packers",15
"3880","Randall Cobb","WR","Hamstring","Not Listed","Green Bay Packers",15
"3881","Jimmy Graham","TE","Knee / Thumb","Not Listed","Green Bay Packers",15
"3882","Clay Matthews","LB","Ankle","Not Listed","Green Bay Packers",15
"3883","Aaron Rodgers","QB","Knee","Not Listed","Green Bay Packers",15
"3884","Equanimeous St. Brown","WR","Elbow","Not Listed","Green Bay Packers",15
"3885","Lane Taylor","G","Foot","Not Listed","Green Bay Packers",15
"3886","Trevor Bates","LB","ankle","Questionable","Detroit Lions",15
"3887","Nick Bellore","FB","ankle","Questionable","Detroit Lions",15
"3888","Marcus Cooper","CB","back","Questionable","Detroit Lions",15
"3889","Taylor Decker","T","shoulder","Questionable","Detroit Lions",15
"3890","Bruce Ellington","WR","hamstring","Out","Detroit Lions",15
